LATITUDE,LONGITUDE,avg_sand_pct,avg_clay_pct,soil_label,infiltration_rate_mm_hr,recommended_structure
15.25,76.0,38.62,33.18,Land,15.0,Recharge Trench
15.25,76.25,43.1,30.89,Land,15.0,Recharge Trench
15.25,76.5,49.28,28.38,Land,15.0,Recharge Trench
15.25,76.75,42.6,35.43,Land,3.0,Recharge Shaft
15.25,77.0,37.46,38.09,Land,3.0,Recharge Shaft
15.25,77.25,32.57,37.2,Land,3.0,Recharge Shaft
15.25,77.5,33.53,37.93,Land,3.0,Recharge Shaft
15.25,77.75,43.07,33.94,Land,15.0,Recharge Trench
15.25,78.0,43.61,33.77,Land,15.0,Recharge Trench
15.25,78.25,41.17,32.5,Land,15.0,Recharge Trench
15.25,78.5,37.59,34.17,Land,15.0,Recharge Trench
15.25,78.75,42.88,31.88,Land,15.0,Recharge Trench
15.25,79.0,40.2,33.84,Land,15.0,Recharge Trench
15.25,79.25,40.38,34.74,Land,15.0,Recharge Trench
15.25,79.75,36.32,33.02,Land,15.0,Recharge Trench
15.5,73.75,34.73,33.67,Land,15.0,Recharge Trench
15.5,74.0,36.48,33.63,Land,15.0,Recharge Trench
15.5,74.25,38.97,32.68,Land,15.0,Recharge Trench
15.5,74.5,40.7,29.32,Land,15.0,Recharge Trench
15.5,74.75,39.09,33.09,Land,15.0,Recharge Trench
15.5,75.0,37.42,33.53,Land,15.0,Recharge Trench
15.5,75.25,27.67,45.2,Land,3.0,Recharge Shaft
15.5,75.5,45.03,28.17,Land,15.0,Recharge Trench
15.5,75.75,38.8,31.23,Land,15.0,Recharge Trench
15.5,76.0,40.3,33.23,Land,15.0,Recharge Trench
15.5,76.25,39.1,34.33,Land,15.0,Recharge Trench
15.5,76.5,46.23,34.47,Land,15.0,Recharge Trench
15.5,76.75,43.12,33.82,Land,15.0,Recharge Trench
15.5,77.0,39.73,33.67,Land,15.0,Recharge Trench
15.5,77.25,42.38,33.58,Land,15.0,Recharge Trench
15.5,77.5,38.22,35.47,Land,3.0,Recharge Shaft
15.5,77.75,42.52,35.28,Land,3.0,Recharge Shaft
15.5,78.0,42.03,33.31,Land,15.0,Recharge Trench
15.5,78.25,46.0,28.5,Land,15.0,Recharge Trench
15.5,78.5,32.3,35.27,Land,3.0,Recharge Shaft
15.5,78.75,43.76,31.69,Land,15.0,Recharge Trench
15.5,79.0,40.16,33.09,Land,15.0,Recharge Trench
15.5,79.25,39.27,33.97,Land,15.0,Recharge Trench
15.5,79.5,38.53,34.45,Land,15.0,Recharge Trench
15.5,79.75,39.65,34.28,Land,15.0,Recharge Trench
15.5,80.0,35.27,33.4,Land,15.0,Recharge Trench
15.75,73.5,0.0,0.0,Water Body,0.0,None
15.75,73.75,35.02,33.6,Land,15.0,Recharge Trench
15.75,74.0,39.67,32.57,Land,15.0,Recharge Trench
15.75,74.5,41.62,32.66,Land,15.0,Recharge Trench
15.75,75.0,31.12,40.57,Land,3.0,Recharge Shaft
15.75,75.25,33.14,40.13,Land,3.0,Recharge Shaft
15.75,75.75,40.9,30.22,Land,15.0,Recharge Trench
15.75,76.0,45.13,28.38,Land,15.0,Recharge Trench
15.75,76.75,40.75,35.62,Land,3.0,Recharge Shaft
15.75,77.0,40.58,34.82,Land,15.0,Recharge Trench
15.75,77.25,43.2,33.93,Land,15.0,Recharge Trench
15.75,77.75,38.67,35.2,Land,3.0,Recharge Shaft
15.75,78.0,33.57,36.83,Land,3.0,Recharge Shaft
15.75,78.25,35.4,33.83,Land,15.0,Recharge Trench
15.75,78.5,36.45,36.63,Land,3.0,Recharge Shaft
15.75,78.75,46.28,32.73,Land,15.0,Recharge Trench
15.75,79.0,41.96,32.16,Land,15.0,Recharge Trench
15.75,79.25,38.07,34.17,Land,15.0,Recharge Trench
15.75,79.5,36.82,36.87,Land,3.0,Recharge Shaft
15.75,79.75,39.93,34.58,Land,15.0,Recharge Trench
15.75,80.0,39.13,35.77,Land,3.0,Recharge Shaft
16.0,74.0,33.5,38.87,Land,3.0,Recharge Shaft
16.0,74.25,41.5,33.35,Land,15.0,Recharge Trench
16.0,74.5,40.6,32.94,Land,15.0,Recharge Trench
16.0,74.75,47.63,31.47,Land,15.0,Recharge Trench
16.0,75.0,40.77,39.13,Land,3.0,Recharge Shaft
16.0,75.25,48.4,31.28,Land,15.0,Recharge Trench
16.0,75.5,44.95,32.12,Land,15.0,Recharge Trench
16.0,75.75,44.1,31.46,Land,15.0,Recharge Trench
16.0,76.25,44.65,30.23,Land,15.0,Recharge Trench
16.0,76.5,41.28,31.93,Land,15.0,Recharge Trench
16.0,77.0,35.82,36.87,Land,3.0,Recharge Shaft
16.0,77.25,32.52,37.07,Land,3.0,Recharge Shaft
16.0,77.5,35.8,36.58,Land,3.0,Recharge Shaft
16.0,77.75,35.02,37.92,Land,3.0,Recharge Shaft
16.0,78.0,29.23,38.9,Land,3.0,Recharge Shaft
16.0,78.25,35.43,35.37,Land,3.0,Recharge Shaft
16.0,78.5,37.7,35.33,Land,3.0,Recharge Shaft
16.0,78.75,42.93,30.67,Land,15.0,Recharge Trench
16.0,79.0,44.35,31.37,Land,15.0,Recharge Trench
16.0,79.25,42.34,34.22,Land,15.0,Recharge Trench
16.0,79.5,39.36,33.83,Land,15.0,Recharge Trench
16.0,79.75,39.19,33.73,Land,15.0,Recharge Trench
16.0,80.0,38.37,32.8,Land,15.0,Recharge Trench
16.0,80.25,34.47,33.12,Land,15.0,Recharge Trench
16.0,80.5,33.17,30.23,Land,15.0,Recharge Trench
16.0,80.75,33.39,29.87,Land,15.0,Recharge Trench
16.0,81.0,34.08,31.05,Land,15.0,Recharge Trench
16.25,73.5,38.82,31.22,Land,15.0,Recharge Trench
16.25,73.75,34.07,35.19,Land,3.0,Recharge Shaft
16.25,74.0,36.7,36.83,Land,3.0,Recharge Shaft
16.25,74.25,37.8,33.73,Land,15.0,Recharge Trench
16.25,74.5,37.8,33.32,Land,15.0,Recharge Trench
16.25,74.75,41.61,35.27,Land,3.0,Recharge Shaft
16.25,75.0,44.57,32.9,Land,15.0,Recharge Trench
16.25,75.5,46.82,30.65,Land,15.0,Recharge Trench
16.25,75.75,45.83,30.23,Land,15.0,Recharge Trench
16.25,76.25,39.27,33.03,Land,15.0,Recharge Trench
16.25,76.5,37.5,33.57,Land,15.0,Recharge Trench
16.25,77.0,35.13,38.7,Land,3.0,Recharge Shaft
16.25,77.25,34.63,38.12,Land,3.0,Recharge Shaft
16.25,77.5,36.42,36.03,Land,3.0,Recharge Shaft
16.25,78.0,37.2,34.43,Land,15.0,Recharge Trench
16.25,78.25,33.05,36.92,Land,3.0,Recharge Shaft
16.25,78.5,36.54,35.72,Land,3.0,Recharge Shaft
16.25,79.0,47.37,29.13,Land,15.0,Recharge Trench
16.25,79.25,46.69,31.13,Land,15.0,Recharge Trench
16.25,79.5,41.25,32.33,Land,15.0,Recharge Trench
16.25,80.0,42.82,30.65,Land,15.0,Recharge Trench
16.25,80.25,33.54,33.32,Land,15.0,Recharge Trench
16.25,80.5,33.44,32.17,Land,15.0,Recharge Trench
16.25,80.75,34.36,29.73,Land,15.0,Recharge Trench
16.25,81.0,34.07,32.03,Land,15.0,Recharge Trench
16.5,73.25,0.0,0.0,Water Body,0.0,None
16.5,73.5,37.68,33.22,Land,15.0,Recharge Trench
16.5,73.75,34.35,35.24,Land,3.0,Recharge Shaft
16.5,74.0,38.44,35.39,Land,3.0,Recharge Shaft
16.5,74.25,38.87,32.49,Land,15.0,Recharge Trench
16.5,74.5,41.49,34.73,Land,15.0,Recharge Trench
16.5,75.0,38.22,37.63,Land,3.0,Recharge Shaft
16.5,75.25,41.43,38.37,Land,3.0,Recharge Shaft
16.5,75.5,40.36,36.19,Land,3.0,Recharge Shaft
16.5,75.75,39.53,32.47,Land,15.0,Recharge Trench
16.5,76.0,40.08,34.02,Land,15.0,Recharge Trench
16.5,76.25,41.52,32.75,Land,15.0,Recharge Trench
16.5,76.5,43.97,31.7,Land,15.0,Recharge Trench
16.5,76.75,37.2,36.74,Land,3.0,Recharge Shaft
16.5,77.0,33.91,38.11,Land,3.0,Recharge Shaft
16.5,77.25,30.67,38.5,Land,3.0,Recharge Shaft
16.5,77.5,33.15,33.9,Land,15.0,Recharge Trench
16.5,78.0,35.44,34.29,Land,15.0,Recharge Trench
16.5,78.25,35.03,35.99,Land,3.0,Recharge Shaft
16.5,78.5,37.17,35.44,Land,3.0,Recharge Shaft
16.5,79.5,42.17,30.08,Land,15.0,Recharge Trench
16.5,79.75,43.33,29.87,Land,15.0,Recharge Trench
16.5,80.0,40.6,31.84,Land,15.0,Recharge Trench
16.5,80.25,36.73,34.07,Land,15.0,Recharge Trench
16.5,80.5,35.5,29.53,Land,15.0,Recharge Trench
16.5,80.75,37.1,30.42,Land,15.0,Recharge Trench
16.5,81.0,36.04,32.69,Land,15.0,Recharge Trench
16.5,81.5,37.6,29.17,Land,15.0,Recharge Trench
16.5,82.0,35.07,26.9,Land,15.0,Recharge Trench
16.75,73.25,37.23,32.13,Land,15.0,Recharge Trench
16.75,73.5,37.13,33.58,Land,15.0,Recharge Trench
16.75,73.75,33.46,37.66,Land,3.0,Recharge Shaft
16.75,74.0,37.93,33.47,Land,15.0,Recharge Trench
16.75,74.25,39.75,32.85,Land,15.0,Recharge Trench
16.75,74.5,38.93,33.17,Land,15.0,Recharge Trench
16.75,75.0,37.37,37.08,Land,3.0,Recharge Shaft
16.75,75.5,42.2,29.27,Land,15.0,Recharge Trench
16.75,75.75,40.43,30.81,Land,15.0,Recharge Trench
16.75,76.0,39.02,32.42,Land,15.0,Recharge Trench
16.75,76.25,39.93,33.97,Land,15.0,Recharge Trench
16.75,76.5,35.52,38.0,Land,3.0,Recharge Shaft
16.75,76.75,35.67,38.0,Land,3.0,Recharge Shaft
16.75,77.0,31.1,40.75,Land,3.0,Recharge Shaft
16.75,77.25,37.38,34.2,Land,15.0,Recharge Trench
16.75,77.5,35.79,35.4,Land,3.0,Recharge Shaft
16.75,77.75,33.6,33.15,Land,15.0,Recharge Trench
16.75,78.25,38.82,34.42,Land,15.0,Recharge Trench
16.75,78.5,41.4,34.15,Land,15.0,Recharge Trench
16.75,78.75,36.8,36.28,Land,3.0,Recharge Shaft
16.75,79.0,38.42,34.46,Land,15.0,Recharge Trench
16.75,79.25,41.18,30.75,Land,15.0,Recharge Trench
16.75,79.5,39.53,27.8,Land,15.0,Recharge Trench
16.75,80.5,36.63,31.03,Land,15.0,Recharge Trench
16.75,80.75,41.53,28.48,Land,15.0,Recharge Trench
16.75,81.0,43.5,28.67,Land,15.0,Recharge Trench
16.75,81.25,38.9,31.55,Land,15.0,Recharge Trench
16.75,81.5,39.08,30.55,Land,15.0,Recharge Trench
16.75,81.75,38.94,29.08,Land,15.0,Recharge Trench
16.75,82.0,34.83,33.15,Land,15.0,Recharge Trench
16.75,82.25,35.83,29.93,Land,15.0,Recharge Trench
17.0,73.75,34.53,37.82,Land,3.0,Recharge Shaft
17.0,74.0,37.83,29.57,Land,15.0,Recharge Trench
17.0,74.5,36.3,36.35,Land,3.0,Recharge Shaft
17.0,74.75,37.72,35.7,Land,3.0,Recharge Shaft
17.0,75.0,40.09,35.6,Land,3.0,Recharge Shaft
17.0,75.25,41.79,32.26,Land,15.0,Recharge Trench
17.0,75.5,38.6,34.14,Land,15.0,Recharge Trench
17.0,76.0,37.62,36.4,Land,3.0,Recharge Shaft
17.0,76.25,33.01,39.31,Land,3.0,Recharge Shaft
17.0,76.5,32.41,41.09,Land,3.0,Recharge Shaft
17.0,76.75,33.17,39.65,Land,3.0,Recharge Shaft
17.0,77.0,34.82,38.26,Land,3.0,Recharge Shaft
17.0,77.25,37.89,34.18,Land,15.0,Recharge Trench
17.0,77.5,36.31,34.42,Land,15.0,Recharge Trench
17.0,77.75,38.82,32.64,Land,15.0,Recharge Trench
17.0,78.0,39.87,33.48,Land,15.0,Recharge Trench
17.0,78.5,41.48,35.38,Land,3.0,Recharge Shaft
17.0,78.75,40.8,34.42,Land,15.0,Recharge Trench
17.0,79.0,37.86,35.29,Land,3.0,Recharge Shaft
17.0,79.25,36.13,33.87,Land,15.0,Recharge Trench
17.0,79.5,37.4,29.9,Land,15.0,Recharge Trench
17.0,79.75,38.75,31.2,Land,15.0,Recharge Trench
17.0,80.0,38.87,30.42,Land,15.0,Recharge Trench
17.0,80.5,34.7,29.33,Land,15.0,Recharge Trench
17.0,80.75,37.3,24.5,Land,15.0,Recharge Trench
17.0,81.0,40.67,30.77,Land,15.0,Recharge Trench
17.0,81.25,41.28,30.62,Land,15.0,Recharge Trench
17.0,81.5,38.16,29.64,Land,15.0,Recharge Trench
17.0,81.75,36.5,30.77,Land,15.0,Recharge Trench
17.0,82.0,38.76,31.36,Land,15.0,Recharge Trench
17.0,82.25,31.97,33.83,Land,15.0,Recharge Trench
17.25,73.75,31.97,41.42,Land,3.0,Recharge Shaft
17.25,74.0,38.45,36.02,Land,3.0,Recharge Shaft
17.25,74.25,37.85,37.73,Land,3.0,Recharge Shaft
17.25,74.5,35.83,39.71,Land,3.0,Recharge Shaft
17.25,74.75,39.98,34.74,Land,15.0,Recharge Trench
17.25,75.0,40.75,33.67,Land,15.0,Recharge Trench
17.25,75.25,40.49,33.69,Land,15.0,Recharge Trench
17.25,75.5,39.23,34.03,Land,15.0,Recharge Trench
17.25,75.75,35.52,39.01,Land,3.0,Recharge Shaft
17.25,76.0,27.87,43.17,Land,3.0,Recharge Shaft
17.25,76.25,30.22,40.23,Land,3.0,Recharge Shaft
17.25,76.5,30.67,40.0,Land,3.0,Recharge Shaft
17.25,76.75,33.78,37.65,Land,3.0,Recharge Shaft
17.25,77.0,33.54,37.44,Land,3.0,Recharge Shaft
17.25,77.25,31.94,40.31,Land,3.0,Recharge Shaft
17.25,77.5,33.62,37.75,Land,3.0,Recharge Shaft
17.25,78.0,37.63,33.74,Land,15.0,Recharge Trench
17.25,78.25,41.47,35.47,Land,3.0,Recharge Shaft
17.25,78.5,43.38,35.28,Land,3.0,Recharge Shaft
17.25,78.75,40.49,37.59,Land,3.0,Recharge Shaft
17.25,79.25,38.0,35.07,Land,3.0,Recharge Shaft
17.25,79.5,39.2,29.13,Land,15.0,Recharge Trench
17.25,79.75,38.55,29.68,Land,15.0,Recharge Trench
17.25,80.0,37.24,29.32,Land,15.0,Recharge Trench
17.25,80.25,35.33,30.8,Land,15.0,Recharge Trench
17.25,80.5,37.63,29.0,Land,15.0,Recharge Trench
17.25,80.75,41.21,27.75,Land,15.0,Recharge Trench
17.25,81.0,41.68,28.77,Land,15.0,Recharge Trench
17.25,81.25,40.5,26.69,Land,15.0,Recharge Trench
17.25,81.5,41.03,27.47,Land,15.0,Recharge Trench
17.25,81.75,41.02,28.88,Land,15.0,Recharge Trench
17.25,82.0,35.04,31.01,Land,15.0,Recharge Trench
17.25,82.25,38.6,29.82,Land,15.0,Recharge Trench
17.25,82.5,35.5,30.69,Land,15.0,Recharge Trench
17.5,73.0,0.0,0.0,Water Body,0.0,None
17.5,73.25,35.63,33.7,Land,15.0,Recharge Trench
17.5,73.5,34.11,34.92,Land,15.0,Recharge Trench
17.5,73.75,32.58,40.0,Land,3.0,Recharge Shaft
17.5,74.0,34.6,40.73,Land,3.0,Recharge Shaft
17.5,74.25,30.33,43.63,Land,3.0,Recharge Shaft
17.5,74.5,35.94,38.98,Land,3.0,Recharge Shaft
17.5,74.75,38.64,36.58,Land,3.0,Recharge Shaft
17.5,75.0,36.16,37.21,Land,3.0,Recharge Shaft
17.5,75.25,33.44,40.51,Land,3.0,Recharge Shaft
17.5,75.5,30.99,42.58,Land,3.0,Recharge Shaft
17.5,75.75,32.6,42.51,Land,3.0,Recharge Shaft
17.5,76.0,31.41,42.17,Land,3.0,Recharge Shaft
17.5,76.25,27.57,43.53,Land,3.0,Recharge Shaft
17.5,76.5,36.77,33.62,Land,15.0,Recharge Trench
17.5,76.75,39.15,33.32,Land,15.0,Recharge Trench
17.5,77.0,34.73,36.18,Land,3.0,Recharge Shaft
17.5,77.25,38.33,36.01,Land,3.0,Recharge Shaft
17.5,77.5,35.73,34.85,Land,15.0,Recharge Trench
17.5,77.75,34.52,36.62,Land,3.0,Recharge Shaft
17.5,78.0,36.47,37.63,Land,3.0,Recharge Shaft
17.5,78.25,40.1,35.82,Land,3.0,Recharge Shaft
17.5,78.5,47.8,33.67,Land,15.0,Recharge Trench
17.5,79.0,35.68,37.87,Land,3.0,Recharge Shaft
17.5,79.25,35.38,36.03,Land,3.0,Recharge Shaft
17.5,79.5,35.48,31.38,Land,15.0,Recharge Trench
17.5,79.75,37.9,28.93,Land,15.0,Recharge Trench
17.5,80.0,36.45,28.29,Land,15.0,Recharge Trench
17.5,80.25,38.12,28.55,Land,15.0,Recharge Trench
17.5,80.5,40.3,28.1,Land,15.0,Recharge Trench
17.5,80.75,36.7,27.72,Land,15.0,Recharge Trench
17.5,81.0,37.31,26.74,Land,15.0,Recharge Trench
17.5,81.25,37.97,29.55,Land,15.0,Recharge Trench
17.5,81.5,38.43,25.5,Land,15.0,Recharge Trench
17.5,81.75,39.19,30.96,Land,15.0,Recharge Trench
17.5,82.0,38.28,29.87,Land,15.0,Recharge Trench
17.5,82.25,39.41,29.95,Land,15.0,Recharge Trench
17.5,82.5,37.57,30.72,Land,15.0,Recharge Trench
17.5,82.75,36.4,29.1,Land,15.0,Recharge Trench
17.75,73.0,37.53,33.47,Land,15.0,Recharge Trench
17.75,73.25,34.47,36.29,Land,3.0,Recharge Shaft
17.75,73.5,32.9,37.55,Land,3.0,Recharge Shaft
17.75,73.75,32.38,39.55,Land,3.0,Recharge Shaft
17.75,74.0,31.28,42.34,Land,3.0,Recharge Shaft
17.75,74.25,30.32,42.56,Land,3.0,Recharge Shaft
17.75,74.5,33.97,40.92,Land,3.0,Recharge Shaft
17.75,74.75,33.22,40.46,Land,3.0,Recharge Shaft
17.75,75.0,26.43,47.4,Land,3.0,Recharge Shaft
17.75,75.25,32.17,44.11,Land,3.0,Recharge Shaft
17.75,75.5,24.95,50.23,Land,3.0,Recharge Shaft
17.75,75.75,32.13,41.2,Land,3.0,Recharge Shaft
17.75,76.25,34.05,37.08,Land,3.0,Recharge Shaft
17.75,76.5,35.23,35.21,Land,3.0,Recharge Shaft
17.75,76.75,35.73,34.71,Land,15.0,Recharge Trench
17.75,77.0,37.87,35.43,Land,3.0,Recharge Shaft
17.75,77.25,37.97,36.67,Land,3.0,Recharge Shaft
17.75,77.5,37.32,36.52,Land,3.0,Recharge Shaft
17.75,77.75,38.07,34.23,Land,15.0,Recharge Trench
17.75,78.0,36.48,37.07,Land,3.0,Recharge Shaft
17.75,78.25,38.76,36.34,Land,3.0,Recharge Shaft
17.75,78.5,45.1,32.9,Land,15.0,Recharge Trench
17.75,78.75,39.5,37.33,Land,3.0,Recharge Shaft
17.75,79.0,35.39,39.39,Land,3.0,Recharge Shaft
17.75,79.25,37.41,35.83,Land,3.0,Recharge Shaft
17.75,79.5,36.43,34.33,Land,15.0,Recharge Trench
17.75,79.75,36.38,31.16,Land,15.0,Recharge Trench
17.75,80.0,39.53,30.72,Land,15.0,Recharge Trench
17.75,80.25,42.55,29.51,Land,15.0,Recharge Trench
17.75,80.5,42.13,29.68,Land,15.0,Recharge Trench
17.75,80.75,34.47,28.87,Land,15.0,Recharge Trench
17.75,81.25,38.2,28.27,Land,15.0,Recharge Trench
17.75,81.5,38.52,30.85,Land,15.0,Recharge Trench
17.75,81.75,39.97,26.87,Land,15.0,Recharge Trench
17.75,82.0,41.07,28.6,Land,15.0,Recharge Trench
17.75,82.25,38.33,32.93,Land,15.0,Recharge Trench
17.75,82.5,41.74,29.99,Land,15.0,Recharge Trench
17.75,82.75,36.06,30.87,Land,15.0,Recharge Trench
17.75,83.0,37.26,30.67,Land,15.0,Recharge Trench
17.75,83.25,39.7,28.8,Land,15.0,Recharge Trench
18.0,73.0,36.5,33.5,Land,15.0,Recharge Trench
18.0,73.25,34.16,37.67,Land,3.0,Recharge Shaft
18.0,73.5,37.83,37.57,Land,3.0,Recharge Shaft
18.0,73.75,31.66,41.73,Land,3.0,Recharge Shaft
18.0,74.0,31.02,41.65,Land,3.0,Recharge Shaft
18.0,74.25,33.41,40.48,Land,3.0,Recharge Shaft
18.0,74.5,32.98,40.49,Land,3.0,Recharge Shaft
18.0,74.75,33.47,40.77,Land,3.0,Recharge Shaft
18.0,75.0,30.79,46.76,Land,3.0,Recharge Shaft
18.0,75.25,29.57,44.45,Land,3.0,Recharge Shaft
18.0,75.5,23.59,49.73,Land,3.0,Recharge Shaft
18.0,76.0,29.27,41.43,Land,3.0,Recharge Shaft
18.0,76.5,37.23,35.93,Land,3.0,Recharge Shaft
18.0,76.75,34.72,35.39,Land,3.0,Recharge Shaft
18.0,77.25,34.32,38.38,Land,3.0,Recharge Shaft
18.0,77.5,33.98,36.74,Land,3.0,Recharge Shaft
18.0,77.75,37.28,35.69,Land,3.0,Recharge Shaft
18.0,78.0,37.3,35.83,Land,3.0,Recharge Shaft
18.0,78.25,37.63,36.9,Land,3.0,Recharge Shaft
18.0,78.5,38.8,36.53,Land,3.0,Recharge Shaft
18.0,79.0,39.2,35.53,Land,3.0,Recharge Shaft
18.0,79.25,37.6,37.47,Land,3.0,Recharge Shaft
18.0,79.5,37.48,35.04,Land,3.0,Recharge Shaft
18.0,79.75,34.61,31.16,Land,15.0,Recharge Trench
18.0,80.0,41.11,29.37,Land,15.0,Recharge Trench
18.0,80.25,43.05,31.92,Land,15.0,Recharge Trench
18.0,80.5,42.03,28.99,Land,15.0,Recharge Trench
18.0,80.75,37.77,29.53,Land,15.0,Recharge Trench
18.0,81.0,40.9,29.07,Land,15.0,Recharge Trench
18.0,81.25,40.94,26.84,Land,15.0,Recharge Trench
18.0,81.5,35.07,29.13,Land,15.0,Recharge Trench
18.0,81.75,39.97,27.34,Land,15.0,Recharge Trench
18.0,82.0,40.72,31.07,Land,15.0,Recharge Trench
18.0,82.25,39.68,30.32,Land,15.0,Recharge Trench
18.0,82.5,41.48,30.52,Land,15.0,Recharge Trench
18.0,82.75,36.74,32.89,Land,15.0,Recharge Trench
18.0,83.0,36.32,30.68,Land,15.0,Recharge Trench
18.0,83.25,38.08,29.62,Land,15.0,Recharge Trench
18.0,83.5,39.09,27.51,Land,15.0,Recharge Trench
18.25,72.75,0.0,0.0,Water Body,0.0,None
18.25,73.25,35.44,36.39,Land,3.0,Recharge Shaft
18.25,73.5,32.18,39.63,Land,3.0,Recharge Shaft
18.25,73.75,32.6,38.87,Land,3.0,Recharge Shaft
18.25,74.0,28.17,42.87,Land,3.0,Recharge Shaft
18.25,74.25,32.27,44.15,Land,3.0,Recharge Shaft
18.25,74.5,29.73,45.63,Land,3.0,Recharge Shaft
18.25,74.75,29.16,42.89,Land,3.0,Recharge Shaft
18.25,75.0,27.93,45.77,Land,3.0,Recharge Shaft
18.25,75.25,25.91,50.66,Land,3.0,Recharge Shaft
18.25,75.5,22.14,51.52,Land,3.0,Recharge Shaft
18.25,75.75,20.63,46.6,Land,3.0,Recharge Shaft
18.25,76.25,28.27,39.63,Land,3.0,Recharge Shaft
18.25,76.5,29.7,40.35,Land,3.0,Recharge Shaft
18.25,76.75,31.45,39.95,Land,3.0,Recharge Shaft
18.25,77.0,33.02,38.1,Land,3.0,Recharge Shaft
18.25,77.25,31.9,39.8,Land,3.0,Recharge Shaft
18.25,77.75,37.5,36.43,Land,3.0,Recharge Shaft
18.25,78.0,36.63,37.2,Land,3.0,Recharge Shaft
18.25,78.25,36.98,36.57,Land,3.0,Recharge Shaft
18.25,78.5,35.34,38.36,Land,3.0,Recharge Shaft
18.25,78.75,36.37,34.87,Land,15.0,Recharge Trench
18.25,79.0,31.65,37.62,Land,3.0,Recharge Shaft
18.25,79.25,32.72,37.63,Land,3.0,Recharge Shaft
18.25,79.5,31.07,34.43,Land,15.0,Recharge Trench
18.25,79.75,31.22,32.32,Land,15.0,Recharge Trench
18.25,80.0,34.43,32.63,Land,15.0,Recharge Trench
18.25,80.25,36.87,30.77,Land,15.0,Recharge Trench
18.25,80.5,40.44,29.19,Land,15.0,Recharge Trench
18.25,80.75,39.6,27.93,Land,15.0,Recharge Trench
18.25,81.0,38.2,28.37,Land,15.0,Recharge Trench
18.25,81.25,39.97,33.37,Land,15.0,Recharge Trench
18.25,81.5,39.72,26.67,Land,15.0,Recharge Trench
18.25,81.75,40.2,25.6,Land,15.0,Recharge Trench
18.25,82.0,39.9,31.6,Land,15.0,Recharge Trench
18.25,82.75,37.2,33.03,Land,15.0,Recharge Trench
18.25,83.0,40.53,31.53,Land,15.0,Recharge Trench
18.25,83.25,43.37,30.25,Land,15.0,Recharge Trench
18.25,83.5,38.82,31.15,Land,15.0,Recharge Trench
18.25,83.75,33.16,30.26,Land,15.0,Recharge Trench
18.5,73.0,35.02,37.35,Land,3.0,Recharge Shaft
18.5,73.25,34.27,36.13,Land,3.0,Recharge Shaft
18.5,73.5,34.03,40.67,Land,3.0,Recharge Shaft
18.5,73.75,35.63,38.32,Land,3.0,Recharge Shaft
18.5,74.25,33.2,43.83,Land,3.0,Recharge Shaft
18.5,74.5,30.83,41.33,Land,3.0,Recharge Shaft
18.5,74.75,28.23,41.53,Land,3.0,Recharge Shaft
18.5,75.0,25.47,48.95,Land,3.0,Recharge Shaft
18.5,75.25,23.12,51.32,Land,3.0,Recharge Shaft
18.5,75.5,21.95,49.22,Land,3.0,Recharge Shaft
18.5,75.75,26.83,46.13,Land,3.0,Recharge Shaft
18.5,76.0,26.15,43.3,Land,3.0,Recharge Shaft
18.5,76.25,27.32,40.87,Land,3.0,Recharge Shaft
18.5,76.5,27.97,43.6,Land,3.0,Recharge Shaft
18.5,76.75,33.27,39.37,Land,3.0,Recharge Shaft
18.5,77.0,31.59,38.42,Land,3.0,Recharge Shaft
18.5,77.25,33.82,37.72,Land,3.0,Recharge Shaft
18.5,77.75,35.2,34.53,Land,15.0,Recharge Trench
18.5,78.0,35.0,33.2,Land,15.0,Recharge Trench
18.5,78.5,32.0,39.23,Land,3.0,Recharge Shaft
18.5,78.75,30.67,38.43,Land,3.0,Recharge Shaft
18.5,79.0,27.32,40.73,Land,3.0,Recharge Shaft
18.5,79.25,27.22,38.6,Land,3.0,Recharge Shaft
18.5,79.75,26.22,34.67,Land,15.0,Recharge Trench
18.5,80.0,39.0,29.68,Land,15.0,Recharge Trench
18.5,80.25,36.72,29.93,Land,15.0,Recharge Trench
18.5,80.75,41.2,30.93,Land,15.0,Recharge Trench
18.5,81.5,39.93,27.93,Land,15.0,Recharge Trench
18.5,81.75,39.07,29.1,Land,15.0,Recharge Trench
18.5,82.0,38.47,27.32,Land,15.0,Recharge Trench
18.5,82.25,37.85,30.08,Land,15.0,Recharge Trench
18.5,82.5,38.17,28.93,Land,15.0,Recharge Trench
18.5,83.0,37.1,29.7,Land,15.0,Recharge Trench
18.5,83.25,39.0,29.78,Land,15.0,Recharge Trench
18.5,83.5,35.99,31.29,Land,15.0,Recharge Trench
18.5,83.75,38.67,27.67,Land,15.0,Recharge Trench
18.5,84.0,37.32,29.85,Land,15.0,Recharge Trench
18.75,72.75,0.0,0.0,Water Body,0.0,None
18.75,73.0,34.88,36.72,Land,3.0,Recharge Shaft
18.75,73.25,35.7,34.93,Land,15.0,Recharge Trench
18.75,73.5,31.11,40.74,Land,3.0,Recharge Shaft
18.75,73.75,30.57,38.73,Land,3.0,Recharge Shaft
18.75,74.0,34.3,38.38,Land,3.0,Recharge Shaft
18.75,74.5,30.77,40.83,Land,3.0,Recharge Shaft
18.75,75.0,28.07,46.7,Land,3.0,Recharge Shaft
18.75,75.25,25.18,45.64,Land,3.0,Recharge Shaft
18.75,75.5,27.53,45.07,Land,3.0,Recharge Shaft
